transaction_id,account_id,destino_id,tipo,valor,data_hora,canal
TRX0001261,ACC00006,ACC00063,PIX,505.76,2026-03-05T02:41:37,INTERNET_BANKING
TRX0001262,ACC00034,,BOLETO,380.49,2026-04-30T18:18:37,INTERNET_BANKING
TRX0001263,ACC00067,,SAQUE,4087.22,2026-04-09T08:18:37,INTERNET_BANKING
TRX0001264,ACC00118,ACC00006,TED,1983.62,2026-04-02T03:41:37,APP
TRX0001265,ACC00084,ACC00091,PIX,9705.3,2026-04-01T07:40:37,APP
TRX0001266,ACC00082,ACC00107,TED,121.88,2026-04-23T05:28:37,APP
TRX0001267,ACC00075,,CARTAO,262.36,2026-03-19T22:01:37,APP
TRX0001268,ACC00049,,BOLETO,206.89,2026-03-03T18:13:37,INTERNET_BANKING
TRX0001269,ACC00010,ACC00049,PIX,810.82,2026-03-07T01:58:37,APP
TRX0001270,ACC00029,,BOLETO,1294.5,2026-04-21T02:18:37,APP
TRX0001271,ACC00045,ACC00062,PIX,2411.9,2026-05-28T09:06:37,INTERNET_BANKING
TRX0001272,ACC00001,,DEPOSITO,684.59,2026-05-21T15:51:37,CAIXA
TRX0001273,ACC00030,ACC00083,PIX,1839.9,2026-04-04T00:01:37,INTERNET_BANKING
TRX0001274,ACC00020,,CARTAO,574.87,2026-03-30T06:45:37,APP
TRX0001275,ACC00105,,DEPOSITO,1885.86,2026-03-23T15:10:37,APP
TRX0001276,ACC00043,ACC00062,TED,49.4,2026-03-25T02:10:37,APP
TRX0001277,ACC00062,,BOLETO,85.08,2026-03-19T15:19:37,APP
TRX0001278,ACC00053,ACC00006,TED,56.72,2026-04-02T19:33:37,INTERNET_BANKING
TRX0001279,ACC00076,,CARTAO,336.05,2026-03-26T06:31:37,APP
TRX0001280,ACC00115,ACC00008,PIX,3848.26,2026-04-23T06:41:37,APP
TRX0001281,ACC00119,ACC00052,TED,545.8,2026-03-17T04:02:37,INTERNET_BANKING
TRX0001282,ACC00073,ACC00113,PIX,1555.47,2026-04-25T02:52:37,APP
TRX0001283,ACC00085,,BOLETO,394.09,2026-03-30T08:00:37,APP
TRX0001284,ACC00078,,CARTAO,238.69,2026-04-20T19:31:37,APP
TRX0001285,ACC00029,ACC00077,PIX,1624.79,2026-05-24T23:47:37,APP
TRX0001286,ACC00075,,CARTAO,1790.63,2026-03-09T12:58:37,APP
TRX0001287,ACC00066,,DEPOSITO,663.52,2026-05-13T22:49:37,ATM
TRX0001288,ACC00119,,CARTAO,335.68,2026-04-26T12:33:37,APP
TRX0001289,ACC00049,,CARTAO,6087.5,2026-03-25T16:57:37,APP
TRX0001290,ACC00111,,CARTAO,21626.64,2026-05-29T22:18:37,CAIXA
TRX0001291,ACC00020,ACC00023,PIX,406.14,2026-03-25T22:52:37,ATM
TRX0001292,ACC00079,,CARTAO,697.32,2026-03-31T15:17:37,APP
TRX0001293,ACC00065,ACC00012,PIX,2520.25,2026-03-30T22:33:37,INTERNET_BANKING
TRX0001294,ACC00017,ACC00070,TED,238.6,2026-05-16T21:48:37,CAIXA
TRX0001295,ACC00115,,BOLETO,1464.07,2026-04-30T14:36:37,APP
TRX0001296,ACC00067,ACC00112,PIX,980.5,2026-05-23T06:19:37,APP
TRX0001297,ACC00068,,CARTAO,108.7,2026-03-03T09:19:37,ATM
TRX0001298,ACC00099,,BOLETO,370.79,2026-04-28T18:41:37,APP
TRX0001299,ACC00117,,BOLETO,800.72,2026-03-14T12:08:37,APP
TRX0001300,ACC00055,ACC00062,PIX,499.35,2026-05-18T13:12:37,APP
TRX0001301,ACC00117,,CARTAO,1054.02,2026-04-07T21:23:37,ATM
TRX0001302,ACC00070,,BOLETO,3923.28,2026-03-27T09:58:37,APP
TRX0001303,ACC00074,ACC00067,TED,4054.64,2026-05-13T21:43:37,ATM
TRX0001304,ACC00089,ACC00053,TED,23772.84,2026-03-16T19:32:37,APP
TRX0001305,ACC00020,ACC00075,PIX,11320.13,2026-04-28T13:22:37,APP
TRX0001306,ACC00110,,CARTAO,608.38,2026-04-20T17:01:37,APP
TRX0001307,ACC00036,ACC00051,PIX,3244.94,2026-03-28T02:40:37,APP
TRX0001308,ACC00053,,DEPOSITO,1058.16,2026-03-07T16:19:37,APP
TRX0001309,ACC00048,,SAQUE,631.39,2026-05-14T22:41:37,APP
TRX0001310,ACC00040,,SAQUE,333.49,2026-04-21T01:36:37,INTERNET_BANKING
TRX0001311,ACC00095,ACC00111,PIX,1918.6,2026-03-24T13:42:37,CAIXA
TRX0001312,ACC00096,ACC00101,PIX,117.01,2026-03-05T22:46:37,ATM
TRX0001313,ACC00021,,CARTAO,340.13,2026-04-09T05:37:37,APP
TRX0001314,ACC00044,,DEPOSITO,551.58,2026-05-26T22:11:37,INTERNET_BANKING
TRX0001315,ACC00091,ACC00050,PIX,761.54,2026-05-17T02:39:37,ATM
TRX0001316,ACC00001,,DEPOSITO,307.27,2026-03-24T02:39:37,INTERNET_BANKING
TRX0001317,ACC00119,ACC00012,TED,207.6,2026-04-29T01:25:37,APP
TRX0001318,ACC00029,,DEPOSITO,2454.35,2026-05-01T23:54:37,APP
TRX0001319,ACC00050,ACC00052,PIX,3392.56,2026-03-20T16:21:37,APP
TRX0001320,ACC00067,ACC00077,PIX,3563.3,2026-05-31T18:21:37,INTERNET_BANKING
TRX0001321,ACC00100,ACC00082,PIX,334.83,2026-03-13T14:29:37,INTERNET_BANKING
TRX0001322,ACC00002,ACC00085,TED,163.14,2026-04-30T10:07:37,APP
TRX0001323,ACC00067,ACC00005,PIX,297.79,2026-03-18T01:41:37,APP
TRX0001324,ACC00066,ACC00030,PIX,424.51,2026-04-10T19:52:37,INTERNET_BANKING
TRX0001325,ACC00087,,DEPOSITO,316.2,2026-05-08T23:52:37,APP
TRX0001326,ACC00021,,CARTAO,1097.4,2026-03-20T18:02:37,APP
TRX0001327,ACC00046,,SAQUE,274.82,2026-03-05T04:37:37,INTERNET_BANKING
TRX0001328,ACC00067,ACC00091,PIX,532.76,2026-03-28T22:28:37,APP
TRX0001329,ACC00012,ACC00093,PIX,5587.12,2026-05-15T00:59:37,APP
TRX0001330,ACC00118,,BOLETO,352.95,2026-04-15T22:47:37,APP
TRX0001331,ACC00036,ACC00025,PIX,413.28,2026-04-24T09:23:37,APP
TRX0001332,ACC00052,,BOLETO,296.02,2026-05-30T11:05:37,APP
TRX0001333,ACC00065,ACC00010,TED,91.73,2026-03-06T23:42:37,APP
TRX0001334,ACC00044,,CARTAO,2338.11,2026-04-22T03:21:37,ATM
TRX0001335,ACC00033,ACC00105,PIX,6038.95,2026-05-11T15:11:37,ATM
TRX0001336,ACC00033,,CARTAO,1061.09,2026-04-19T14:05:37,APP
TRX0001337,ACC00099,ACC00044,PIX,541.39,2026-05-03T03:10:37,APP
TRX0001338,ACC00059,ACC00115,TED,883.43,2026-03-20T05:02:37,APP
TRX0001339,ACC00004,ACC00034,PIX,957.43,2026-04-26T21:33:37,APP
TRX0001340,ACC00082,,BOLETO,1940.71,2026-04-10T02:18:37,APP
TRX0001341,ACC00030,,SAQUE,943.12,2026-04-22T09:43:37,ATM
TRX0001342,ACC00067,,SAQUE,12651.11,2026-04-13T19:38:37,APP
TRX0001343,ACC00032,,BOLETO,79.18,2026-04-09T16:32:37,APP
TRX0001344,ACC00106,,BOLETO,304.45,2026-05-26T15:58:37,APP
TRX0001345,ACC00061,ACC00028,TED,419.1,2026-03-11T06:40:37,APP
TRX0001346,ACC00035,ACC00096,TED,276.17,2026-05-23T23:29:37,APP
TRX0001347,ACC00117,ACC00095,TED,2768.4,2026-03-10T13:24:37,APP
TRX0001348,ACC00095,ACC00034,TED,697.1,2026-05-06T15:24:37,APP
TRX0001349,ACC00026,,CARTAO,2018.17,2026-03-10T20:09:37,ATM
TRX0001350,ACC00020,,BOLETO,173.16,2026-04-11T06:06:37,INTERNET_BANKING
TRX0001351,ACC00087,ACC00064,PIX,1486.03,2026-04-07T09:18:37,INTERNET_BANKING
TRX0001352,ACC00098,ACC00006,TED,402.97,2026-05-23T18:37:37,CAIXA
TRX0001353,ACC00048,,BOLETO,136.14,2026-03-03T21:17:37,APP
TRX0001354,ACC00113,,CARTAO,1706.1,2026-03-29T17:24:37,APP
TRX0001355,ACC00024,ACC00118,PIX,143.39,2026-05-01T03:56:37,INTERNET_BANKING
TRX0001356,ACC00051,,CARTAO,565.15,2026-05-20T05:18:37,APP
TRX0001357,ACC00068,,CARTAO,480.49,2026-04-15T07:13:37,APP
TRX0001358,ACC00005,ACC00051,PIX,708.09,2026-04-05T15:08:37,APP
TRX0001359,ACC00100,ACC00016,TED,2135.72,2026-05-23T10:23:37,ATM
TRX0001360,ACC00059,,BOLETO,3332.06,2026-05-05T08:14:37,INTERNET_BANKING
TRX0001361,ACC00049,ACC00042,TED,8452.36,2026-05-08T07:34:37,ATM
TRX0001362,ACC00111,ACC00071,TED,443.6,2026-03-03T12:44:37,ATM
TRX0001363,ACC00035,ACC00079,PIX,1544.63,2026-04-24T20:49:37,APP
TRX0001364,ACC00024,,CARTAO,2677.83,2026-04-24T09:10:37,APP
TRX0001365,ACC00097,,SAQUE,2515.8,2026-05-21T16:09:37,ATM
TRX0001366,ACC00058,,CARTAO,2063.62,2026-03-09T23:03:37,INTERNET_BANKING
TRX0001367,ACC00088,,SAQUE,615.96,2026-03-07T03:18:37,APP
TRX0001368,ACC00103,,CARTAO,266.21,2026-04-06T19:42:37,APP
TRX0001369,ACC00026,ACC00095,PIX,503.4,2026-05-30T00:28:37,APP
TRX0001370,ACCX65249,ACC00064,PIX,527.47,2026-03-30T17:27:37,ATM
TRX0001371,ACC00115,ACC00067,PIX,647.67,2026-03-16T07:50:37,APP
TRX0001372,ACC00041,,CARTAO,233.7,2026-04-07T06:34:37,ATM
TRX0001373,ACC00110,,DEPOSITO,296.26,2026-03-25T14:02:37,CAIXA
TRX0001374,ACC00021,,BOLETO,362.59,2026-05-24T19:58:37,ATM
TRX0001375,ACC00108,,CARTAO,303.65,2026-05-21T12:17:37,INTERNET_BANKING
TRX0001376,ACC00034,ACC00072,PIX,348.78,2026-05-02T19:09:37,APP
TRX0001377,ACC00104,,CARTAO,629.93,2026-05-29T20:36:37,APP
TRX0001378,ACC00045,,BOLETO,1619.32,2026-05-12T17:34:37,APP
TRX0001379,ACC00074,ACC00069,TED,616.41,2026-04-19T18:58:37,APP
TRX0001380,ACC00100,ACC00042,PIX,673.14,2026-03-13T17:08:37,APP
TRX0001381,ACC00063,ACC00058,PIX,666.78,2026-04-15T02:12:37,ATM
TRX0001382,ACC00049,,CARTAO,2890.59,2026-05-18T18:18:37,ATM
TRX0001383,ACC00019,,CARTAO,603.41,2026-05-27T16:37:37,ATM
TRX0001384,ACC00044,,BOLETO,2088.82,2026-03-23T22:48:37,APP
TRX0001385,ACC00109,ACC00011,TED,217.32,2026-05-10T01:50:37,INTERNET_BANKING
TRX0001386,ACC00030,ACC00084,PIX,1127.45,2026-03-22T17:41:37,APP
TRX0001387,ACC00035,,CARTAO,786.04,2026-05-02T13:56:37,APP
TRX0001388,ACC00057,,DEPOSITO,620.72,2026-03-28T11:31:37,APP
TRX0001389,ACC00067,ACC00053,PIX,281.72,2026-04-05T08:46:37,INTERNET_BANKING
TRX0001390,ACC00110,,DEPOSITO,1854.07,2026-05-17T02:44:37,APP
TRX0001391,ACC00033,,CARTAO,1337.79,2026-03-15T14:06:37,APP
TRX0001392,ACC00027,,CARTAO,1083.04,2026-03-23T07:32:37,APP
TRX0001393,ACC00120,ACC00071,PIX,1816.68,2026-04-05T02:03:37,APP
TRX0001394,ACC00099,ACC00098,PIX,559.35,2026-04-12T13:36:37,APP
TRX0001395,ACC00014,ACC00020,TED,637.81,2026-05-03T11:50:37,APP
TRX0001396,ACC00120,ACC00040,PIX,782.35,2026-05-17T17:24:37,CAIXA
TRX0001397,ACC00095,,BOLETO,387.41,2026-04-02T19:11:37,APP
TRX0001398,ACC00068,,BOLETO,122.99,2026-04-18T16:42:37,APP
TRX0001399,ACC00046,,CARTAO,597.98,2026-03-20T06:37:37,ATM
TRX0001400,ACC00060,,BOLETO,698.04,2026-05-13T16:23:37,APP
TRX0001401,ACC00071,ACC00090,TED,2061.75,2026-05-08T06:24:37,APP
TRX0001402,ACC00076,,CARTAO,317.07,2026-05-29T17:21:37,INTERNET_BANKING
TRX0001403,ACC00113,,CARTAO,235.52,2026-03-19T03:13:37,APP
TRX0001404,ACC00069,,DEPOSITO,794.94,2026-03-07T06:22:37,APP
TRX0001405,ACC00030,ACC00057,PIX,1223.55,2026-04-24T01:26:37,APP
TRX0001406,ACC00053,,CARTAO,1831.71,2026-03-30T05:21:37,APP
TRX0001407,ACC00105,,BOLETO,14284.56,2026-03-30T23:47:37,INTERNET_BANKING
TRX0001408,ACC00061,,DEPOSITO,979.11,2026-05-20T02:45:37,CAIXA
TRX0001409,ACC00097,,BOLETO,334.61,2026-05-26T14:52:37,APP
TRX0001410,ACC00103,ACC00030,PIX,539.4,2026-03-27T13:22:37,APP
TRX0001411,ACC00071,ACC00053,PIX,70.43,2026-05-02T03:56:37,INTERNET_BANKING
TRX0001412,ACC00056,,BOLETO,1482.77,2026-05-01T10:08:37,APP
TRX0001413,ACC00083,,DEPOSITO,359.57,2026-03-29T23:06:37,APP
TRX0001414,ACC00011,,BOLETO,348.49,2026-04-06T12:35:37,APP
TRX0001415,ACC00103,ACC00104,PIX,2683.58,2026-04-18T15:39:37,APP
TRX0001416,ACC00035,,SAQUE,1977.39,2026-04-22T04:44:37,ATM
TRX0001417,ACC00035,,CARTAO,196.55,2026-03-18T02:10:37,APP
TRX0001418,ACC00018,,BOLETO,956.25,2026-05-14T19:53:37,APP
TRX0001419,ACC00058,,CARTAO,1902.07,2026-03-22T18:05:37,CAIXA
TRX0001420,ACC00042,ACC00007,PIX,182.11,2026-05-15T17:30:37,APP
TRX0001421,ACC00003,,BOLETO,280.68,2026-04-06T15:26:37,APP
TRX0001422,ACC00017,,BOLETO,4960.65,2026-05-07T05:41:37,APP
TRX0001423,ACC00020,ACC00028,TED,1406.4,2026-03-09T06:00:37,APP
TRX0001424,ACC00040,ACC00064,PIX,64.86,2026-03-22T16:52:37,APP
TRX0001425,ACC00060,,BOLETO,332.4,2026-03-14T05:01:37,ATM
TRX0001426,ACC00108,ACC00019,TED,575.54,2026-05-19T22:39:37,INTERNET_BANKING
TRX0001427,ACC00100,ACC00070,PIX,373.44,2026-05-29T16:55:37,APP
TRX0001428,ACC00025,ACC00033,PIX,479.92,2026-03-31T01:22:37,INTERNET_BANKING
TRX0001429,ACC00107,,BOLETO,2783.86,2026-03-13T18:12:37,ATM
TRX0001430,ACC00050,,BOLETO,3184.17,2026-05-27T01:32:37,CAIXA
TRX0001431,ACC00005,ACC00095,PIX,1773.58,2026-04-03T01:53:37,INTERNET_BANKING
TRX0001432,ACC00067,ACC00027,TED,148.88,2026-05-16T01:05:37,INTERNET_BANKING
TRX0001433,ACC00088,,DEPOSITO,608.92,2026-03-31T13:23:37,CAIXA
TRX0001434,ACC00081,ACC00096,PIX,345.18,2026-04-02T20:42:37,APP
TRX0001435,ACC00067,ACC00062,PIX,2907.33,2026-05-06T09:46:37,APP
TRX0001436,ACC00026,,BOLETO,420.57,2026-03-31T01:11:37,APP
TRX0001437,ACC00028,,BOLETO,408.89,2026-04-04T13:31:37,CAIXA
TRX0001438,ACC00042,,BOLETO,799.89,2026-04-21T20:54:37,APP
TRX0001439,ACC00016,,CARTAO,854.78,2026-03-27T18:20:37,CAIXA
TRX0001440,ACC00075,ACC00061,PIX,40521.06,2026-03-07T01:35:37,ATM
TRX0001441,ACC00020,,CARTAO,13668.22,2026-03-28T05:25:37,APP
TRX0001442,ACC00064,,BOLETO,259.93,2026-03-22T13:43:37,APP
TRX0001443,ACC00098,,BOLETO,1386.32,2026-05-01T14:31:37,APP
TRX0001444,ACC00020,ACC00102,PIX,199.21,2026-03-26T20:17:37,INTERNET_BANKING
TRX0001445,ACC00063,,CARTAO,1006.95,2026-03-08T13:59:37,APP
TRX0001446,ACC00097,ACC00115,TED,557.32,2026-05-24T16:15:37,INTERNET_BANKING
TRX0001447,ACC00025,,BOLETO,1126.76,2026-03-15T07:47:37,APP
TRX0001448,ACC00018,ACC00006,PIX,656.11,2026-05-28T19:26:37,INTERNET_BANKING
TRX0001449,ACC00057,,SAQUE,1067.79,2026-05-14T11:01:37,INTERNET_BANKING
TRX0001450,ACC00025,,BOLETO,3723.65,2026-04-01T13:04:37,APP
TRX0001451,ACC00094,,SAQUE,189.55,2026-04-22T10:17:37,APP
TRX0001452,ACC00118,ACC00021,PIX,1638.23,2026-04-15T21:27:37,ATM
TRX0001453,ACC00020,,CARTAO,3091.53,2026-03-06T05:58:37,ATM
TRX0001454,ACC00047,ACC00100,PIX,265.97,2026-05-04T07:01:37,INTERNET_BANKING
TRX0001455,ACC00049,ACC00114,PIX,367.02,2026-04-25T18:25:37,APP
TRX0001456,ACC00100,ACC00042,TED,3358.25,2026-03-06T14:24:37,INTERNET_BANKING
TRX0001457,ACC00085,,BOLETO,1038.01,2026-05-28T03:59:37,APP
TRX0001458,ACC00068,,BOLETO,2114.01,2026-04-25T08:25:37,APP
TRX0001459,ACC00079,,BOLETO,372.75,2026-03-21T23:08:37,ATM
TRX0001460,ACC00015,,BOLETO,908.67,2026-03-24T13:38:37,APP
TRX0001461,ACC00107,,CARTAO,569.3,2026-04-08T14:06:37,ATM
TRX0001462,ACC00026,ACC00025,TED,34.62,2026-05-30T07:17:37,INTERNET_BANKING
TRX0001463,ACC00074,ACC00050,PIX,1028.81,2026-05-06T02:11:37,INTERNET_BANKING
TRX0001464,ACC00068,,CARTAO,187.75,2026-03-07T12:26:37,APP
TRX0001465,ACC00047,,CARTAO,450.09,2026-04-01T13:12:37,INTERNET_BANKING
TRX0001466,ACC00120,,CARTAO,496.48,2026-05-12T09:58:37,APP
TRX0001467,ACC00114,,CARTAO,304.13,2026-04-30T00:15:37,INTERNET_BANKING
TRX0001468,ACC00008,,BOLETO,6726.04,2026-05-15T21:28:37,ATM
TRX0001469,ACC00054,,DEPOSITO,787.77,2026-04-13T04:03:37,APP
TRX0001470,ACC00106,ACC00068,PIX,253.38,2026-04-01T13:49:37,APP
TRX0001471,ACC00010,,CARTAO,2766.92,2026-05-23T20:41:37,APP
TRX0001472,ACC00067,,CARTAO,327.39,2026-04-23T20:14:37,APP
TRX0001473,ACC00050,,CARTAO,2967.57,2026-04-11T16:02:37,APP
TRX0001474,ACC00073,,DEPOSITO,361.88,2026-03-05T23:19:37,INTERNET_BANKING
TRX0001475,ACC00072,,CARTAO,628.73,2026-05-11T01:03:37,APP
TRX0001476,ACC00074,,CARTAO,507.07,2026-03-07T11:23:37,APP
TRX0001477,ACC00055,,BOLETO,1743.75,2026-04-24T21:24:37,APP
TRX0001478,ACC00071,,CARTAO,113.39,2026-05-09T04:49:37,INTERNET_BANKING
TRX0001479,ACC00069,ACC00057,PIX,308.2,2026-05-18T12:16:37,INTERNET_BANKING
TRX0001480,ACC00116,,SAQUE,390.77,2026-03-21T07:47:37,INTERNET_BANKING
TRX0001481,ACC00053,,CARTAO,376.04,2026-04-29T02:53:37,INTERNET_BANKING
TRX0001482,ACC00042,,SAQUE,173.02,2026-05-01T20:15:37,ATM
TRX0001483,ACC00049,,CARTAO,980.22,2026-04-06T20:28:37,APP
TRX0001484,ACC00047,,BOLETO,1109.43,2026-05-27T14:17:37,ATM
TRX0001485,ACC00001,,DEPOSITO,570.6,2026-04-18T02:36:37,APP
TRX0001486,ACC00067,ACC00114,PIX,101.36,2026-03-18T03:02:37,APP
TRX0001487,ACC00039,ACC00028,PIX,694.65,2026-05-28T23:16:37,APP
TRX0001488,ACC00003,,CARTAO,881.26,2026-04-11T17:08:37,APP
TRX0001489,ACC00118,ACC00072,TED,57.76,2026-05-30T00:21:37,APP
TRX0001490,ACC00074,ACC00005,TED,10165.37,2026-05-31T05:04:37,ATM
TRX0001491,ACC00020,,CARTAO,953.52,2026-05-23T09:49:37,ATM
TRX0001492,ACC00032,,BOLETO,2472.58,2026-03-09T23:40:37,APP
TRX0001493,ACC00074,,CARTAO,4042.22,2026-03-22T05:10:37,APP
TRX0001494,ACC00010,ACC00102,PIX,602.91,2026-05-25T08:38:37,ATM
TRX0001495,ACC00063,ACC00089,PIX,306.71,2026-05-24T03:06:37,ATM
TRX0001496,ACC00105,ACC00077,PIX,652.82,2026-04-10T16:16:37,APP
TRX0001497,ACC00005,ACC00074,PIX,1392.43,2026-05-24T05:25:37,APP
TRX0001498,ACC00100,,CARTAO,765.95,2026-03-07T22:32:37,INTERNET_BANKING
TRX0001499,ACC00113,,CARTAO,215.83,2026-04-21T08:57:37,APP
TRX0001500,ACC00016,,CARTAO,1097.78,2026-05-06T15:17:37,APP
TRX0001501,ACC00109,,BOLETO,470.02,2026-03-30T06:54:37,APP
TRX0001502,ACC00081,ACC00040,PIX,728.36,2026-05-25T01:36:37,APP
TRX0001503,ACC00041,,SAQUE,373.87,2026-05-25T01:20:37,INTERNET_BANKING
TRX0001504,ACC00090,,CARTAO,203.21,2026-04-29T00:53:37,APP
TRX0001505,ACC00051,ACC00097,PIX,304.95,2026-04-26T11:24:37,APP
TRX0001506,ACC00065,ACC00056,PIX,1406.66,2026-03-08T22:27:37,APP
TRX0001507,ACC00051,ACC00044,TED,601.71,2026-05-30T07:14:37,INTERNET_BANKING
TRX0001508,ACC00074,,CARTAO,225.05,2026-03-26T06:28:37,APP
TRX0001509,ACC00011,ACC00056,TED,1768.46,2026-05-13T17:26:37,APP
TRX0001510,ACC00017,ACC00062,PIX,2685.46,2026-03-27T20:12:37,APP
TRX0001511,ACC00063,,BOLETO,339.33,2026-04-03T09:52:37,APP
TRX0001512,ACC00079,,BOLETO,212.26,2026-03-08T18:21:37,INTERNET_BANKING
TRX0001513,ACC00010,ACC00056,PIX,287.83,2026-03-28T04:07:37,APP
TRX0001514,ACC00119,ACC00015,TED,390.94,2026-03-29T19:03:37,ATM
TRX0001515,ACC00055,,BOLETO,142.85,2026-04-15T14:38:37,CAIXA
TRX0001516,ACC00077,,BOLETO,1659.72,2026-05-01T16:47:37,APP
TRX0001517,ACC00045,,BOLETO,437.67,2026-05-14T05:46:37,APP
TRX0001518,ACC00019,ACC00119,TED,933.2,2026-04-19T07:36:37,ATM
TRX0001519,ACC00026,,CARTAO,687.99,2026-03-17T11:09:37,ATM
TRX0001520,ACC00110,,CARTAO,618.62,2026-03-06T15:36:37,APP
TRX0001521,ACC00080,ACC00112,PIX,430.37,2026-04-17T15:07:37,APP
TRX0001522,ACC00037,,BOLETO,1231.34,2026-04-18T03:28:37,INTERNET_BANKING
TRX0001523,ACC00040,ACC00003,TED,1500.63,2026-05-19T08:01:37,ATM
TRX0001524,ACC00095,ACC00027,TED,1788.5,2026-05-21T15:15:37,APP
TRX0001525,ACC00097,ACC00062,TED,208.6,2026-04-07T14:04:37,APP
TRX0001526,ACC00019,ACC00086,TED,118.86,2026-05-17T17:53:37,APP
TRX0001527,ACC00006,ACC00008,PIX,12932.88,2026-03-10T15:22:37,APP
TRX0001528,ACC00102,ACC00035,TED,3124.36,2026-03-31T15:29:37,INTERNET_BANKING
TRX0001529,ACC00084,,BOLETO,2061.89,2026-03-29T09:50:37,INTERNET_BANKING
TRX0001530,ACC00035,ACC00117,PIX,420.83,2026-05-19T03:07:37,APP
TRX0001531,ACC00111,ACC00038,PIX,355.06,2026-05-10T23:31:37,APP
TRX0001532,ACC00084,ACC00049,PIX,330.18,2026-04-22T03:55:37,APP
TRX0001533,ACC00091,,CARTAO,528.21,2026-05-03T11:36:37,INTERNET_BANKING
TRX0001534,ACC00077,,DEPOSITO,589.68,2026-03-31T19:00:37,INTERNET_BANKING
TRX0001535,ACC00059,ACC00092,TED,1278.55,2026-04-20T03:13:37,APP
TRX0001536,ACC00119,,BOLETO,5751.45,2026-03-15T21:35:37,ATM
TRX0001537,ACC00096,ACC00045,PIX,1096.08,2026-05-25T21:54:37,APP
TRX0001538,ACC00046,ACC00031,PIX,621.63,2026-04-21T14:07:37,CAIXA
TRX0001539,ACC00065,,CARTAO,639.36,2026-03-20T07:02:37,INTERNET_BANKING
TRX0001540,ACC00113,,SAQUE,482.8,2026-05-21T07:23:37,INTERNET_BANKING
TRX0001541,ACC00072,ACC00029,PIX,1041.26,2026-05-10T08:10:37,APP
TRX0001542,ACC00115,,BOLETO,1541.04,2026-04-05T16:37:37,ATM
TRX0001543,ACC00049,ACC00087,PIX,247.53,2026-05-25T04:55:37,INTERNET_BANKING
TRX0001544,ACC00081,,BOLETO,116.08,2026-05-30T17:36:37,CAIXA
TRX0001545,ACC00020,ACC00040,TED,168.73,2026-04-20T09:41:37,CAIXA
TRX0001546,ACC00043,,SAQUE,184.45,2026-03-22T02:04:37,APP
TRX0001547,ACC00018,ACC00088,PIX,434.26,2026-04-29T14:50:37,ATM
TRX0001548,ACC00111,ACC00089,PIX,250.97,2026-03-16T12:42:37,APP
TRX0001549,ACC00068,,BOLETO,91.52,2026-05-14T12:19:37,ATM
TRX0001550,ACC00099,,CARTAO,1562.59,2026-04-16T01:29:37,ATM
TRX0001551,ACC00021,ACC00072,PIX,368.78,2026-04-22T18:58:37,APP
TRX0001552,ACC00093,ACC00041,PIX,604.0,2026-03-04T19:40:37,CAIXA
TRX0001553,ACC00019,ACC00098,TED,1462.79,2026-03-03T14:34:37,INTERNET_BANKING
TRX0001554,ACC00053,ACC00039,TED,153.3,2026-04-17T07:09:37,APP
TRX0001555,ACC00120,ACC00082,PIX,753.93,2026-03-15T00:04:37,APP
TRX0001556,ACC00036,,CARTAO,830.22,2026-03-13T14:39:37,APP
TRX0001557,ACC00024,,CARTAO,3292.44,2026-04-24T10:50:37,APP
TRX0001558,ACC00078,ACC00030,PIX,2022.49,2026-03-15T11:32:37,INTERNET_BANKING
TRX0001559,ACC00030,ACC00046,PIX,258.62,2026-04-05T10:18:37,INTERNET_BANKING
TRX0001560,ACC00100,,DEPOSITO,554.19,2026-05-06T17:11:37,ATM
TRX0001561,ACC00061,,DEPOSITO,389.7,2026-05-23T19:06:37,ATM
TRX0001562,ACC00050,,CARTAO,2474.56,2026-05-14T14:12:37,ATM
TRX0001563,ACC00029,,BOLETO,698.47,2026-04-21T18:48:37,APP
TRX0001564,ACC00119,,CARTAO,2604.28,2026-03-25T13:36:37,APP
TRX0001565,ACC00086,,BOLETO,222.51,2026-05-21T11:15:37,ATM
TRX0001566,ACC00023,ACC00057,PIX,1076.54,2026-03-15T15:08:37,APP
TRX0001567,ACC00063,,BOLETO,255.62,2026-03-18T21:53:37,ATM
TRX0001568,ACC00032,ACC00100,PIX,914.16,2026-05-21T18:32:37,ATM
TRX0001569,ACC00095,,BOLETO,292.94,2026-04-06T12:53:37,INTERNET_BANKING
TRX0001570,ACC00079,,CARTAO,126.86,2026-03-22T18:13:37,INTERNET_BANKING
TRX0001571,ACC00068,ACC00091,PIX,76.92,2026-05-02T13:47:37,INTERNET_BANKING
TRX0001572,ACC00067,,BOLETO,808.04,2026-05-06T19:19:37,APP
TRX0001573,ACC00006,ACC00032,TED,292.58,2026-05-04T08:05:37,APP
TRX0001574,ACC00051,ACC00006,PIX,681.75,2026-05-21T07:14:37,APP
TRX0001575,ACC00067,,CARTAO,139.94,2026-04-20T22:42:37,APP
TRX0001576,ACC00057,ACC00039,PIX,354.44,2026-05-07T12:28:37,APP
TRX0001577,ACC00037,ACC00055,TED,233.0,2026-04-17T05:24:37,INTERNET_BANKING
TRX0001578,ACC00118,ACC00067,PIX,86.5,2026-04-22T22:02:37,ATM
TRX0001579,ACC00060,,CARTAO,244.61,2026-05-11T03:54:37,APP
